source,name,address,city,country,category,cuisine,price,phone,url,year,description,latitude,longitude,captured_at,kakao_id,kakao_url,korean_query,name_ko,address_ko,description_en,description_ko
blueribbon,스시미토,서울특별시 중구 남대문로 117,Seoul,South Korea,RIBBON_ONE,"일식, 스시",,02-3789-1634,,2026,,37.567745,126.982291,2026-02-17T22:29:33.775718+00:00,,,,스시미토,서울특별시 중구 남대문로 117,"Sushi Mito, a multi-award-winning sushi omakase spot near Euljiro 1-ga Station, offers a refined dining experience. While reservations are manageable, the price point reflects its esteemed status, with lunch at ₩80,000 and dinner at ₩140,000. The chefs meticulously prepare each piece, with highlights including the rich, slightly charred engawa (광어 지느러미) and the sweet shrimp and uni (단새우 우니) handroll, served in a crisp seaweed wrap. Expect a delicate balance of flavors, though some dishes may have a pronounced seasoning.","을지로입구역 근처에 위치한 스시미토는 여러 차례 블루리본을 수상한 명성 높은 스시 오마카세 전문점입니다. 런치 8만 원, 디너 14만 원의 가격대로 고급스러운 식사를 경험할 수 있습니다. 셰프들은 각 스시를 정성껏 준비하며, 특히 고소하고 살짝 그을린 풍미의 엔가와(광어 지느러미)와 신선한 김 위에 단새우와 우니를 얹어낸 단새우 우니 김말이가 인상적입니다. 섬세한 맛의 조화를 느낄 수 있지만, 일부 요리는 간이 다소 강하게 느껴질 수 있습니다."
blueribbon,오가와,서울특별시 종로구 새문안로5길 19,Seoul,South Korea,RIBBON_ONE,"일식, 스시",,02-735-1001,,2026,,37.57202928626468,126.97429489709764,2026-02-17T22:29:33.775718+00:00,,,,오가와,서울특별시 종로구 새문안로5길 19,"Nestled in the heart of Gwanghwamun, Ogawa Sushi is a long-standing sushi omakase spot that opened its doors in 2010. The intimate, ㄱ-shaped counter seating allows diners to witness the chefs' masterful techniques firsthand. While once lauded for its exceptional value, the experience remains a popular choice for dates and after-work gatherings, even attracting Japanese patrons who appreciate the authentic atmosphere and the palpable sense of history within its walls.","광화문에 자리한 오가와 스시는 2010년부터 자리를 지켜온 유서 깊은 스시 오마카세 전문점입니다. ㄱ자 형태의 아늑한 카운터 좌석에서는 셰프의 능숙한 손길을 바로 앞에서 감상할 수 있습니다. 한때 가성비로 명성이 높았지만, 지금도 데이트나 퇴근 후 모임 장소로 인기가 많으며, 진정한 분위기와 오랜 역사를 느낄 수 있어 일본인 손님들의 발길까지 사로잡고 있습니다."
blueribbon,NEGI LIVE,서울특별시 성동구 성수이로 97,Seoul,South Korea,RIBBON_ONE,"일식, 일식오마카세",,02-466-2490,,2026,,37.5436475647062,127.056584886113,2026-02-17T22:29:33.775718+00:00,,,,네기라이브,서울특별시 성동구 성수이로 97,"This chic Seongsu-dong spot, NEGI LIVE, is a culinary destination that has even drawn global icon Jennie back for a second visit. Helmed by acclaimed chefs Jang Ho-jun and Choi Hong-yeol, formerly of 'Black & White Chefs', the restaurant elevates crustacean cuisine to an art form. Expect a meticulously crafted Japanese-style course menu featuring seasonal ingredients, with highlights like sashimi, grilled, and fried preparations of crab and shrimp, all presented with modern flair.","글로벌 아이콘 제니가 두 번이나 방문하며 화제가 된 성수동의 핫플레이스, 네기 라이브는 갑각류 요리의 정점을 보여주는 미식의 성지입니다. '흑백요리사' 출신의 장호준 셰프와 최홍열 셰프가 이끄는 이곳에서는 제철 식재료와 신선한 게, 새미 등을 활용한 일본식 코스 요리를 선보입니다. 사시미부터 구이, 튀김까지 다채로운 갑각류 요리를 현대적인 감각으로 재해석하여 눈과 입을 모두 사로잡습니다."
blueribbon,SAAMANN COFFEE ROASTERS,서울특별시 성북구 성북로6길 2-2,Seoul,South Korea,RIBBON_ONE,"카페/커피/티, 커피전문점",,0504-0952-2271,,2026,,37.589502138993,127.005429926687,2026-02-17T22:29:33.775718+00:00,,,,사만커피로스터스,서울특별시 성북구 성북로6길 2-2,"Nestled near Hansung University Station, SAAMANN COFFEE ROASTERS (사만 커피 로스터스) offers a charming escape with its simple exterior and warm, vintage interior. The ambiance is enhanced by the soulful tunes emanating from a turntable, creating a cozy atmosphere perfect for coffee lovers. While the Americano was noted as pleasant but not groundbreaking, the cafe boasts an impressive selection of drip coffees, with beans ranging in price, suggesting a deep commitment to the craft.","한성대입구역 근처에 자리한 사만 커피 로스터스(SAAMANN COFFEE ROASTERS)는 심플한 외관과 따뜻하고 빈티지한 인테리어가 매력적인 공간입니다. 턴테이블에서 흘러나오는 감미로운 음악은 커피 애호가들에게 완벽한 아늑한 분위기를 선사합니다. 아메리카노는 무난했지만, 가격대가 다양한 원두를 갖춘 드립 커피의 인상적인 라인업은 이 곳의 커피에 대한 깊은 열정을 보여줍니다."
blueribbon,중앙감속기,서울특별시 성동구 성수일로6길 7-1,Seoul,South Korea,RIBBON_ONE,"중식, 퓨전중식",,02-466-9628,,2026,,37.5455735247076,127.051086163784,2026-02-17T22:29:33.775718+00:00,,,,중앙감속기,서울특별시 성동구 성수일로6길 7-1,"Nestled in the trendy Seongsu neighborhood, Jungang Gamsokgi is a unique fusion restaurant helmed by Chef Choi Hyun-seok. The vibe is chic and modern, with an open layout that maximizes seating. Reservations are highly recommended, as the restaurant operates on a timed entry system, adding to its exclusive feel. It's the perfect spot for those seeking an innovative culinary experience that blends Italian and Chinese influences.","트렌디한 성수동에 위치한 중앙감속기는 최현석 셰프가 이끄는 독특한 퓨전 레스토랑입니다. 분위기는 세련되고 현대적이며, 좌석을 최대화한 개방형 구조를 자랑합니다. 예약제로 운영되며 정해진 시간에 입장해야 하므로, 특별한 경험을 원하는 분들에게 완벽한 장소입니다. 이탈리안과 중식의 영향을 융합한 혁신적인 미식 경험을 추구한다면 이곳을 추천합니다."
blueribbon,을지로보석,서울특별시 중구 마른내로 11-10,Seoul,South Korea,RIBBON_ONE,"한식주점, 한식(일반한식), 퓨전한식",,063-9070-7070,,2026,,37.56514798844486,126.98924713690984,2026-02-17T22:29:33.775718+00:00,,,,을지로보석,서울특별시 중구 마른내로 11-10,"Nestled in the hip Euljiro district, Euljiro Boseok offers an intimate dining experience at its cozy, counter-style seating. The vibe is a sophisticated blend of a traditional Korean drinking establishment (hanjeung-suljip) and modern Seoul cool, making it a sought-after spot that requires booking in advance. The menu, which changes with the seasons, focuses on fresh, seasonal ingredients, and while the food prices are reasonable, ordering drinks is mandatory, with a curated selection of sake recommended to complement the dishes.","힙한 을지로에 자리한 을지로보석은 아담한 다찌석에서 특별한 식사를 경험할 수 있는 곳입니다. 이곳은 전통적인 한식 술집과 현대적인 을지로 감성이 조화롭게 어우러져, 예약이 필수인 인기 명소입니다. 제철 식재료를 활용하는 메뉴는 방문 시기에 따라 달라지며, 음식 가격은 합리적인 편이지만 주류 주문은 필수입니다. 다양한 사케 셀렉션이 준비되어 있어 음식과 완벽한 페어링을 즐길 수 있습니다."
blueribbon,MACPIE BREWING CO,서울특별시 용산구 녹사평대로 244-1,Seoul,South Korea,RIBBON_ONE,,,0507-1342-2703,,2026,,37.53941,126.9875,2026-02-17T22:29:33.775718+00:00,,,,맥파이브루샵,서울특별시 용산구 녹사평대로 244-1,"Nestled in the vibrant Gyeongnidan-gil, MACPIE BREWING CO offers a unique craft beer experience. Their house-brewed pale ale is a standout, boasting a robust, bitter flavor that's both intense and memorable. While the brewery has space on the first floor, venturing downstairs reveals a cozy, subterranean atmosphere perfect for enjoying their distinctive brews.","활기찬 경리단길에 자리한 맥파이 브루잉 컴퍼니는 특별한 수제 맥주 경험을 선사합니다. 이곳의 시그니처 페일 에일은 강렬하고 쓴맛이 특징이며, 잊을 수 없는 깊은 풍미를 자랑합니다. 1층에도 좌석이 있지만, 지하로 내려가면 아늑한 분위기 속에서 맥파이만의 독특한 맥주를 즐길 수 있습니다."
blueribbon,egg & flour,서울특별시 용산구 신흥로26길 35,Seoul,South Korea,RIBBON_ONE,"이탈리아식, 파스타",,02-3789-7681,,2026,,37.5453628880082,126.984383275318,2026-02-17T22:29:33.775718+00:00,,,,에그앤플라워,서울특별시 용산구 신흥로26길 35,"Nestled in the charming streets of Haebangchon, Egg & Flour is the second venture from the acclaimed chefs behind the Michelin-starred restaurant SOUL. This cozy spot, recognized by the Michelin Guide, offers a delightful take on fresh, handmade pasta in a casual yet sophisticated setting. The open kitchen, where you can witness pasta being made, adds to the anticipation, and the terrace seating offers a lovely ambiance. It's the perfect place for a special occasion or a relaxed evening out.","해방촌의 매력적인 거리에 자리한 에그앤플라워는 미슐랭 스타 레스토랑 '소울' 셰프들의 두 번째 야심작입니다. 미슐랭 가이드에 선정된 이곳은 캐주얼하면서도 세련된 분위기에서 신선한 생면 파스타를 즐길 수 있는 아늑한 공간입니다. 파스타가 만들어지는 모습을 볼 수 있는 오픈 키친은 기대감을 더하며, 테라스 좌석은 멋진 분위기를 선사합니다. 특별한 날이나 편안한 저녁 식사에 완벽한 장소입니다."
blueribbon,MANGATA,서울특별시 종로구 삼청로2길 40-5,Seoul,South Korea,RIBBON_ONE,"유럽식, 북유럽식",,02-722-8151,,2026,,37.5801813093084,126.980982059626,2026-02-17T22:29:33.775718+00:00,,,,만가타,서울특별시 종로구 삼청로2길 40-5,"Tucked away in a quiet Hanok alley near Anguk Station, MANGATA offers a unique fine dining experience blending Scandinavian cuisine with traditional Korean aesthetics. The ambiance is enchanting, with warm lighting and lush greenery complementing the classic Hanok architecture, creating a serene and almost secret garden feel. It's the perfect spot for a sophisticated meal that surprises and delights.","안국역 근처 조용한 한옥 골목에 자리한 만가타는 스칸디나비아 요리와 전통적인 한국 미학을 결합한 독특한 파인 다이닝 경험을 선사합니다. 따뜻한 조명과 푸른 녹지가 고전적인 한옥 건축과 조화를 이루며, 고요하고 비밀스러운 정원 같은 느낌을 자아냅니다. 놀라움과 즐거움을 선사하는 세련된 식사를 위한 완벽한 장소입니다."
blueribbon,회현식당,서울특별시 중구 퇴계로2길 9-8,Seoul,South Korea,RIBBON_ONE,"일식, 일본가정식, 일식주점, 이자카야",,02-318-8011 ,,2026,,37.557010458319,126.977683897926,2026-02-17T22:29:33.775718+00:00,,,,회현식당,서울특별시 중구 퇴계로2길 9-8,"This Seoul Station eatery offers a refined and accessible dining experience, perfect for a quality lunch or a special occasion. Its spacious interior, accommodating both intimate and group settings, is complemented by an open kitchen that showcases the chefs' meticulous preparation. The menu features a daily fish dish set (오늘의 생선요리 정식) that impresses with its variety and fresh, high-quality ingredients, making it a standout choice for discerning diners.","서울역 근처에 위치한 이 식당은 고급스럽고 접근성 좋은 다이닝 경험을 선사합니다. 넓고 편안한 실내는 물론, 오픈 키친에서 셰프들의 정성스러운 준비 과정을 엿볼 수 있습니다. 매일 바뀌는 오늘의 생선요리 정식은 신선하고 질 좋은 재료를 다양하게 맛볼 수 있어, 미식가들에게 특별한 선택이 될 것입니다."
blueribbon,Gooey brunch bar,서울특별시 용산구 효창원로64길 6,Seoul,South Korea,RIBBON_ONE,"베이커리, 샌드위치, 기타, 브런치카페",,0507-1327-9092,,2026,,37.5401156018448,126.962252873816,2026-02-17T22:29:33.775718+00:00,,,,구위브런치바,서울특별시 용산구 효창원로64길 6,"Gooey Brunch Bar, nestled near Hyochang Park Station, offers a unique culinary experience centered around their signature 'Panuzzo' (파누쪼). This delightful dish features a thick, crispy yet chewy dough, perfect for holding generous fillings. The 'Polpo Panuzzo' (뽈뽀 파누쪼) is a standout, packed with tender octopus and smoky roasted vegetables, all brought together by a rich Romesco sauce (로메스코 소스). For a different flavor profile, the 'Jambon Pistachio Panuzzo' (잠봉 피스타치오 파누쪼) combines house-made cured ham with creamy burrata and a nutty pistachio pesto, creating a harmonious blend of savory and rich tastes. The atmosphere is clean and cozy, making it an ideal spot for a relaxed meal, and it's also pet-friendly, perfect for locals walking their dogs.","효창공원역 근처에 위치한 구의 브런치바는 시그니처 메뉴인 '파누쪼'를 중심으로 독특한 미식 경험을 선사합니다. 이 맛있는 요리는 두툼하면서도 바삭하고 쫄깃한 도우가 특징이며, 풍성한 속 재료를 담기에 완벽합니다. '뽈뽀 파누쪼'는 부드러운 문어와 훈제 향이 나는 구운 채소, 그리고 풍미 가득한 로메스코 소스(Romesco sauce)가 어우러져 특별한 맛을 자랑합니다. 다른 풍미를 원한다면, 직접 만든 잠봉 햄과 크리미한 부라타 치즈, 고소한 피스타치오 페스토를 곁들인 '잠봉 피스타치오 파누쪼'를 맛보세요. 깔끔하고 아늑한 분위기는 편안한 식사를 위한 이상적인 장소이며, 반려동물 동반도 가능하여 산책 나온 반려견과 함께 방문하기에도 좋습니다."
