source,name,address,city,country,category,cuisine,price,phone,url,year,description,latitude,longitude,captured_at,kakao_id,kakao_url,korean_query,name_ko,address_ko
blueribbon,오복수산,서울특별시 마포구 성미산로 190-4,Seoul,South Korea,RIBBON_ONE,,,070-8683-3500 ,,2026,,37.5628428242687,126.926049298178,2026-02-17T22:29:33.775718+00:00,,,,오복수산,서울특별시 마포구 성미산로 190-4
blueribbon,Osteria Orzo,서울특별시 용산구 한남대로20길 47,Seoul,South Korea,RIBBON_ONE,,,02-322-0801 ,,2026,Osteria Orzo,37.534899776712614,127.0094813247948,2026-02-17T22:29:33.775718+00:00,,,,오스테리아오르조,서울특별시 용산구 한남대로20길 47
blueribbon,Yellow Bowl,서울특별시 서대문구 충정로 7,Seoul,South Korea,RIBBON_ONE,,,02-6364-4961,,2026,Yellow Bowl,37.560133,126.962236,2026-02-17T22:29:33.775718+00:00,,,,옐로우보울,서울특별시 서대문구 충정로 7
blueribbon,오통영,서울특별시 용산구 이촌로 300,Seoul,South Korea,RIBBON_ONE,,,0507-1315-2377,,2026,,37.517844350546795,126.98032224591155,2026-02-17T22:29:33.775718+00:00,,,,오통영,서울특별시 용산구 이촌로 300
blueribbon,오리지널시카고피자,서울특별시 마포구 독막로7길 51,Seoul,South Korea,RIBBON_ONE,,,02-322-4636 ,,2026,,37.55007,126.9197,2026-02-17T22:29:33.775718+00:00,,,,오리지널시카고피자,서울특별시 마포구 독막로7길 51
blueribbon,우동가조쿠,서울특별시 성동구 왕십리로 215-1,Seoul,South Korea,RIBBON_ONE,,,0507-1406-2177,,2026,,37.556728,127.042893,2026-02-17T22:29:33.775718+00:00,,,,우동가조쿠,서울특별시 성동구 왕십리로 215-1
blueribbon,오향만두,서울특별시 서대문구 연희맛로 22,Seoul,South Korea,RIBBON_ONE,,,02-323-3749,,2026,,37.5669,126.9301,2026-02-17T22:29:33.775718+00:00,,,,오향만두,서울특별시 서대문구 연희맛로 22
blueribbon,우마이도,서울특별시 광진구 능동로 135-2,Seoul,South Korea,RIBBON_ONE,,,02-467-8788 ,,2026,,37.54295,127.0718,2026-02-17T22:29:33.775718+00:00,,,,우마이도,서울특별시 광진구 능동로 135-2
blueribbon,우성갈비,서울특별시 중구 동호로7길 13,Seoul,South Korea,RIBBON_ONE,,,02-2231-6722 ,,2026,,37.55320433277618,127.01116761232842,2026-02-17T22:29:33.775718+00:00,,,,우성갈비,서울특별시 중구 동호로7길 13
blueribbon,우리밀국시,서울특별시 성북구 혜화로 84-2,Seoul,South Korea,RIBBON_ONE,,,02-745-3764 ,,2026,,37.59267,126.9984,2026-02-17T22:29:33.775718+00:00,,,,우리밀국시,서울특별시 성북구 혜화로 84-2
blueribbon,AL'AISE,서울특별시 용산구 독서당로 89,Seoul,South Korea,RIBBON_ONE,,,070-8868-1686,,2026,AL'AISE,37.5347647400939,127.01027850691,2026-02-17T22:29:33.775718+00:00,,,,알레즈,서울특별시 용산구 독서당로 89
blueribbon,ART SPACE WOOWOL,서울특별시 마포구 와우산로29가길 84,Seoul,South Korea,RIBBON_ONE,,,0507-1465-1516,,2026,ART SPACE WOOWOL,37.5538350029778,126.924885862587,2026-02-17T22:29:33.775718+00:00,,,,아트스페이스우월,서울특별시 마포구 와우산로29가길 84
blueribbon,안주마을,서울특별시 종로구 자하문로1길 3,Seoul,South Korea,RIBBON_ONE,,,02-723-3529 ,,2026,,37.5764581852171,126.9721721367,2026-02-17T22:29:33.775718+00:00,,,,안주마을,서울특별시 종로구 자하문로1길 3
blueribbon,애성회관,서울특별시 중구 남대문로5길 23,Seoul,South Korea,RIBBON_ONE,,,02-352-0303,,2026,,37.5624,126.9789,2026-02-17T22:29:33.775718+00:00,,,,애성회관,서울특별시 중구 남대문로5길 23
blueribbon,Artisan Bakers,서울특별시 용산구 한남대로18길 26,Seoul,South Korea,RIBBON_ONE,,,02-749-3426 ,,2026,Artisan Bakers,37.53454304398228,127.00865308193832,2026-02-17T22:29:33.775718+00:00,,,,아티장베이커스,서울특별시 용산구 한남대로18길 26
blueribbon,N Grill,서울특별시 용산구 남산공원길 105,Seoul,South Korea,RIBBON_ONE,,,02-3455-9297 ,,2026,N Grill,37.55193,126.9884,2026-02-17T22:29:33.775718+00:00,,,,엔그릴,서울특별시 용산구 남산공원길 105
blueribbon,영덕회식당,서울특별시 중구 창경궁로1길 6,Seoul,South Korea,RIBBON_ONE,,,02-2267-0942,,2026,,37.562918,126.997997,2026-02-17T22:29:33.775718+00:00,,,,영덕회식당,서울특별시 중구 창경궁로1길 6
blueribbon,Everest,서울특별시 종로구 종로51가길 2-1,Seoul,South Korea,RIBBON_ONE,,,02-766-8850 ,,2026,Everest,37.57257,127.0125,2026-02-17T22:29:33.775718+00:00,,,,에베레스트,서울특별시 종로구 종로51가길 2-1
blueribbon,SUSHIKASE,서울특별시 중구 남대문로 81,Seoul,South Korea,RIBBON_ONE,,,0507-1351-9260,,2026,SUSHIKASE,37.5647299033135,126.981730421825,2026-02-17T22:29:33.775718+00:00,,,,스시카세(롯데백화점본점),서울특별시 중구 남대문로 81
blueribbon,Sailer ,서울특별시 용산구 서빙고로 17,Seoul,South Korea,RIBBON_ONE,,,02-749-1914,,2026,Sailer ,37.5269056148241,126.966566172294,2026-02-17T22:29:33.775718+00:00,,,,싸일러용산,서울특별시 용산구 서빙고로 17
blueribbon,수유갈비산성골,서울특별시 강북구 덕릉로 126,Seoul,South Korea,RIBBON_ONE,,,0507-1414-7341,,2026,,37.634719,127.027637,2026-02-17T22:29:33.775718+00:00,,,,수유갈비산성골,서울특별시 강북구 덕릉로 126
blueribbon,수정궁,서울특별시 도봉구 방학로 173,Seoul,South Korea,RIBBON_ONE,,,02-3491-0440 ,,2026,,37.66209,127.0329,2026-02-17T22:29:33.775718+00:00,,,,수정궁,서울특별시 도봉구 방학로 173
blueribbon,서촌프렌치,서울특별시 종로구 옥인길 18,Seoul,South Korea,RIBBON_ONE,,,0507-1398-2297,,2026,,37.5806661015476,126.967595466794,2026-02-17T22:29:33.775718+00:00,,,,서촌프렌치,서울특별시 종로구 옥인길 18
blueribbon,CHEF. JUNGHYUN,서울특별시 용산구 한강대로40길 14,Seoul,South Korea,RIBBON_ONE,,,010-8361-1292,,2026,CHEF. JUNGHYUN,37.5301466215658,126.969969527032,2026-02-17T22:29:33.775718+00:00,,,,셰프정현,서울특별시 용산구 한강대로40길 14
blueribbon,SECOND COFFEE,서울특별시 종로구 율곡로10길 16,Seoul,South Korea,RIBBON_ONE,,,070-8226-0012,,2026,SECOND COFFEE,37.5767802454922,126.990885361301,2026-02-17T22:29:33.775718+00:00,,,,세컨드커피,서울특별시 종로구 율곡로10길 16
blueribbon,수락이오냉면,서울특별시 노원구 동일로237다길 7,Seoul,South Korea,RIBBON_ONE,,,02-935-2515,,2026,,37.6739162617427,127.052583116043,2026-02-17T22:29:33.775718+00:00,,,,수락이오냉면,서울특별시 노원구 동일로237다길 7
blueribbon,Chef Tainer,서울특별시 용산구 이태원로27길 101,Seoul,South Korea,RIBBON_ONE,,,02-794-9172,,2026,Chef Tainer,37.537703961537986,126.99491293167496,2026-02-17T22:29:33.775718+00:00,,,,셰프테이너,서울특별시 용산구 이태원로27길 101
blueribbon,성수속향연,서울특별시 성동구 성수이로 65,Seoul,South Korea,RIBBON_ONE,,,02-463-0753,,2026,,37.540974299543926,127.05544422259797,2026-02-17T22:29:33.775718+00:00,,,,성수속향연,서울특별시 성동구 성수이로 65
blueribbon,송화산시도삭면,서울특별시 광진구 뚝섬로27길 48,Seoul,South Korea,RIBBON_ONE,,,02-6052-7826,,2026,,37.53790518192312,127.06651676132604,2026-02-17T22:29:33.775718+00:00,,,,송화산시도삭면,서울특별시 광진구 뚝섬로27길 48
blueribbon,성북동빵공장,서울특별시 성북구 대사관로 40,Seoul,South Korea,RIBBON_ONE,,,02-762-3450,,2026,,37.595858,126.988618,2026-02-17T22:29:33.775718+00:00,,,,성북동빵공장,서울특별시 성북구 대사관로 40
blueribbon,소바쿠,서울특별시 광진구 천호대로 650,Seoul,South Korea,RIBBON_ONE,,,02-447-1470 ,,2026,,37.552697,127.088769,2026-02-17T22:29:33.775718+00:00,,,,소바쿠,서울특별시 광진구 천호대로 650
blueribbon,center coffee,서울특별시 성동구 서울숲2길 28-11,Seoul,South Korea,RIBBON_ONE,,,070-8868-2008,,2026,center coffee,37.546489,127.041653,2026-02-17T22:29:33.775718+00:00,,,,센터커피,서울특별시 성동구 서울숲2길 28-11
blueribbon,소이연남,서울특별시 마포구 동교로 267,Seoul,South Korea,RIBBON_ONE,,,02-323-5130 ,,2026,,37.56349,126.9254,2026-02-17T22:29:33.775718+00:00,,,,소이연남,서울특별시 마포구 동교로 267
blueribbon,서촌계단집,서울특별시 종로구 자하문로1길 15,Seoul,South Korea,RIBBON_ONE,,,02-737-8412 ,,2026,,37.576407472395424,126.97147232183104,2026-02-17T22:29:33.775718+00:00,,,,서촌계단집,서울특별시 종로구 자하문로1길 15
blueribbon,설가온,서울특별시 종로구 세종대로 175,Seoul,South Korea,RIBBON_ONE,,,02-733-3276 ,,2026,,37.57262064091815,126.97572100551191,2026-02-17T22:29:33.775718+00:00,,,,설가온,서울특별시 종로구 세종대로 175
blueribbon,서부감자국,서울특별시 은평구 서오릉로 8,Seoul,South Korea,RIBBON_ONE,,,02-356-4555 ,,2026,,37.602260750611,126.926933124828,2026-02-17T22:29:33.775718+00:00,,,,서부감자국,서울특별시 은평구 서오릉로 8
blueribbon,성산왕갈비,서울특별시 마포구 월드컵북로 233,Seoul,South Korea,RIBBON_ONE,,,02-306-2001,,2026,,37.569732651542004,126.90313681206744,2026-02-17T22:29:33.775718+00:00,,,,성산왕갈비,서울특별시 마포구 월드컵북로 233
blueribbon,성수족발,서울특별시 성동구 아차산로7길 7,Seoul,South Korea,RIBBON_ONE,,,02-464-0425,,2026,,37.54599,127.0542,2026-02-17T22:29:33.775718+00:00,,,,성수족발,서울특별시 성동구 아차산로7길 7
blueribbon,성너머집,서울특별시 은평구 불광로18길 13-1,Seoul,South Korea,RIBBON_ONE,,,02-764-8571 ,,2026,,37.622489,126.932763,2026-02-17T22:29:33.775718+00:00,,,,성너머집,서울특별시 은평구 불광로18길 13-1
blueribbon,속초생태집,서울특별시 중구 남대문로 25-17,Seoul,South Korea,RIBBON_ONE,,,02-753-8944 ,,2026,,37.562029012273435,126.97816920253568,2026-02-17T22:29:33.775718+00:00,,,,속초생태집,서울특별시 중구 남대문로 25-17
blueribbon,성북동누룽지백숙,서울특별시 성북구 성북로31길 9,Seoul,South Korea,RIBBON_ONE,,,02-764-0707,,2026,,37.5945850956093,126.990464229478,2026-02-17T22:29:33.775718+00:00,,,,성북동누룽지백숙,서울특별시 성북구 성북로31길 9
blueribbon,삼청동수제비,서울특별시 종로구 삼청로 101-1,Seoul,South Korea,RIBBON_ONE,,,02-735-2965 ,,2026,,37.58460857932275,126.98192595977827,2026-02-17T22:29:33.775718+00:00,,,,삼청동수제비,서울특별시 종로구 삼청로 101-1
blueribbon,Brewing ceremony,서울특별시 성동구 연무장5가길 22-1,Seoul,South Korea,RIBBON_ONE,,,0507-1317-4771,,2026,Brewing ceremony,37.5432727118261,127.055139727387,2026-02-17T22:29:33.775718+00:00,,,,브루잉세레모니,서울특별시 성동구 연무장5가길 22-1
blueribbon,Bistro Chin Chin,서울특별시 종로구 효자로13길 54,Seoul,South Korea,RIBBON_ONE,,,02-720-6143 ,,2026,Bistro Chin Chin,37.5821290013901,126.972773908135,2026-02-17T22:29:33.775718+00:00,,,,비스트로친친,서울특별시 종로구 효자로13길 54
blueribbon,via merengue,서울특별시 서대문구 명물길 27-18,Seoul,South Korea,RIBBON_ONE,,,02-363-3812,,2026,via merengue,37.5586280532636,126.93811157695,2026-02-17T22:29:33.775718+00:00,,,,비아메렝게,서울특별시 서대문구 명물길 27-18
blueribbon,brera,서울특별시 중구 동호로17길 295,Seoul,South Korea,RIBBON_ONE,,,02-2236-0770,,2026,brera,37.54837530553894,127.00694366116952,2026-02-17T22:29:33.775718+00:00,,,,브레라,서울특별시 중구 동호로17길 295
blueribbon,산울림1992,서울특별시 마포구 서강로9길 60,Seoul,South Korea,RIBBON_ONE,,,02-334-0118,,2026,,37.554603,126.930511,2026-02-17T22:29:33.775718+00:00,,,,산울림1992,서울특별시 마포구 서강로9길 60
blueribbon,Pakito,서울특별시 마포구 성미산로17길 4,Seoul,South Korea,RIBBON_ONE,,,0507-1305-6064,,2026,Pakito,37.561736,126.918344,2026-02-17T22:29:33.775718+00:00,,,,빠끼또,서울특별시 마포구 성미산로17길 4
blueribbon,빠오즈푸,서울특별시 광진구 광나루로 373,Seoul,South Korea,RIBBON_ONE,,,02-462-9256,,2026,,37.548136,127.071506,2026-02-17T22:29:33.775718+00:00,,,,빠오즈푸,서울특별시 광진구 광나루로 373
blueribbon,Parc,서울특별시 용산구 이태원로55가길 26-5,Seoul,South Korea,RIBBON_ONE,,,0507-1409-2022,,2026,Parc,37.53746,126.9997,2026-02-17T22:29:33.775718+00:00,,,,빠르크,서울특별시 용산구 이태원로55가길 26-5
blueribbon,BUDDHA'S BELLY,서울특별시 용산구 녹사평대로40길 48,Seoul,South Korea,RIBBON_ONE,,,02-796-9330,,2026,BUDDHA'S BELLY,37.53436,126.98835,2026-02-17T22:29:33.775718+00:00,,,,부다스벨리,서울특별시 용산구 녹사평대로40길 48
blueribbon,봉화묵집,서울특별시 성북구 아리랑로19길 46-2,Seoul,South Korea,RIBBON_ONE,,,02-918-1668,,2026,,37.60266,127.0108,2026-02-17T22:29:33.775718+00:00,,,,봉화묵집,서울특별시 성북구 아리랑로19길 46-2
blueribbon,북악정,서울특별시 종로구 평창36길 6,Seoul,South Korea,RIBBON_ONE,,,02-394-2340 ,,2026,,37.61123,126.9777,2026-02-17T22:29:33.775718+00:00,,,,북악정,서울특별시 종로구 평창36길 6
blueribbon,산골막국수,서울특별시 중구 을지로 175-3,Seoul,South Korea,RIBBON_ONE,,,02-2266-5409,,2026,,37.56694,126.9974,2026-02-17T22:29:33.775718+00:00,,,,산골막국수,서울특별시 중구 을지로 175-3
blueribbon,Shanti,서울특별시 마포구 와우산로27길 70,Seoul,South Korea,RIBBON_ONE,,,02-6052-3989,,2026,Shanti,37.55551,126.925,2026-02-17T22:29:33.775718+00:00,,,,산띠,서울특별시 마포구 와우산로27길 70
blueribbon,불이아,서울특별시 마포구 동교로 182-6,Seoul,South Korea,RIBBON_ONE,,,02-335-6689,,2026,,37.55657,126.922,2026-02-17T22:29:33.775718+00:00,,,,불이아,서울특별시 마포구 동교로 182-6
blueribbon,mils,서울특별시 성동구 뚝섬로4길 21,Seoul,South Korea,RIBBON_ONE,,,0507-1327-4677,,2026,mils,37.5389686315866,127.050937053628,2026-02-17T22:29:33.775718+00:00,,,,밀스,서울특별시 성동구 뚝섬로4길 21
blueribbon,BIRCH coffee,서울특별시 용산구 대사관로34길 26,Seoul,South Korea,RIBBON_ONE,,,02-6083-0186,,2026,BIRCH coffee,37.5320438475849,127.005678848091,2026-02-17T22:29:33.775718+00:00,,,,버치커피,서울특별시 용산구 대사관로34길 26
blueribbon,bohey coffee,서울특별시 중구 동호로15가길 15,Seoul,South Korea,RIBBON_ONE,,,0507-1333-1375,,2026,bohey coffee,37.555447268885,127.007920663857,2026-02-17T22:29:33.775718+00:00,,,,보헤이커피,서울특별시 중구 동호로15가길 15
blueribbon,bamaself,서울특별시 용산구 원효로89길 12,Seoul,South Korea,RIBBON_ONE,,,없음 ,,2026,bamaself,37.54072007005738,126.96867977728446,2026-02-17T22:29:33.775718+00:00,,,,바마셀,서울특별시 용산구 원효로89길 12
blueribbon,meal°,서울특별시 성동구 왕십리로 96,Seoul,South Korea,RIBBON_ONE,,,0507-1476-5052,,2026,meal°,37.54623,127.0449,2026-02-17T22:29:33.775718+00:00,,,,밀도,서울특별시 성동구 왕십리로 96
blueribbon,미스터서왕만두,서울특별시 서대문구 신촌역로 16,Seoul,South Korea,RIBBON_ONE,,,0507-1368-8869,,2026,,37.55803,126.9432,2026-02-17T22:29:33.775718+00:00,,,,미스터서왕만두,서울특별시 서대문구 신촌역로 16
blueribbon,베이커리봉교,서울특별시 마포구 성미산로 25,Seoul,South Korea,RIBBON_ONE,,,02-332-8030,,2026,,37.5587854480624,126.911020390226,2026-02-17T22:29:33.775718+00:00,,,,베이커리봉교,서울특별시 마포구 성미산로 25
blueribbon,VERA PIZZA NAPOLI,서울특별시 용산구 이태원로 272,Seoul,South Korea,RIBBON_ONE,,,02-796-7223,,2026,VERA PIZZA NAPOLI,37.53867,127.0021,2026-02-17T22:29:33.775718+00:00,,,,베라피자,서울특별시 용산구 이태원로 272
blueribbon,VATOS,서울특별시 용산구 이태원로15길 1,Seoul,South Korea,RIBBON_ONE,,,02-797-8226,,2026,VATOS,37.53457,126.9902,2026-02-17T22:29:33.775718+00:00,,,,바토스,서울특별시 용산구 이태원로15길 1
blueribbon,Beijingkoya,서울특별시 종로구 율곡로2길 25,Seoul,South Korea,RIBBON_ONE,,,02-313-5292 ,,2026,Beijingkoya,37.5743642341595,126.98051726008,2026-02-17T22:29:33.775718+00:00,,,,베이징코야,서울특별시 종로구 율곡로2길 25
blueribbon,MUTIN,서울특별시 용산구 대사관로12길 4-2,Seoul,South Korea,RIBBON_ONE,,,070-7776-3052,,2026,MUTIN,37.5335266626566,127.001449439441,2026-02-17T22:29:33.775718+00:00,,,,뮤땅,서울특별시 용산구 대사관로12길 4-2
blueribbon,MANGIONE,서울특별시 용산구 한강대로 95,Seoul,South Korea,RIBBON_ONE,,,0507-1411-3757,,2026,MANGIONE,37.5288173852679,126.966653789116,2026-02-17T22:29:33.775718+00:00,,,,만지오네,서울특별시 용산구 한강대로 95
blueribbon,MANIMAL SMOKE HOUSE,서울특별시 용산구 녹사평대로40길 47,Seoul,South Korea,RIBBON_ONE,,,02-790-6788,,2026,MANIMAL SMOKE HOUSE,37.5345209941094,126.988471989299,2026-02-17T22:29:33.775718+00:00,,,,매니멀스모크하우스,서울특별시 용산구 녹사평대로40길 47
blueribbon,몽중식,서울특별시 마포구 동교로 257,Seoul,South Korea,RIBBON_ONE,,,02-335-7567,,2026,,37.5628310413654,126.924656121785,2026-02-17T22:29:33.775718+00:00,,,,몽중식,서울특별시 마포구 동교로 257
blueribbon,MYEONGDONG PIZZA,서울특별시 중구 명동10길 41,Seoul,South Korea,RIBBON_ONE,,,02-777-8979,,2026,MYEONGDONG PIZZA,37.562055413512205,126.98587471746742,2026-02-17T22:29:33.775718+00:00,,,,명동피자,서울특별시 중구 명동10길 41
blueribbon,MOTOR CITY,서울특별시 용산구 이태원로 140-1,Seoul,South Korea,RIBBON_ONE,,,02-794-8877 ,,2026,MOTOR CITY,37.533944,126.989441,2026-02-17T22:29:33.775718+00:00,,,,모터시티,서울특별시 용산구 이태원로 140-1
blueribbon,MOZZA,서울특별시 성북구 성북로 102,Seoul,South Korea,RIBBON_ONE,,,02-742-1020 ,,2026,MOZZA,37.593025,126.997544,2026-02-17T22:29:33.775718+00:00,,,,모짜,서울특별시 성북구 성북로 102
blueribbon,Moulin,서울특별시 종로구 자하문로16길 8,Seoul,South Korea,RIBBON_ONE,,,070-4404-7978,,2026,Moulin,37.58145,126.9719,2026-02-17T22:29:33.775718+00:00,,,,물랑,서울특별시 종로구 자하문로16길 8
blueribbon,맛이차이나,서울특별시 마포구 독막로 68,Seoul,South Korea,RIBBON_ONE,,,010-9822-2654,,2026,,37.547556,126.920844,2026-02-17T22:29:33.775718+00:00,,,,맛이차이나,서울특별시 마포구 독막로 68
blueribbon,만족오향족발,서울특별시 중구 서소문로 134-7,Seoul,South Korea,RIBBON_ONE,,,02-753-4755,,2026,,37.563215,126.976002,2026-02-17T22:29:33.775718+00:00,,,,만족오향족발,서울특별시 중구 서소문로 134-7
blueribbon,명동돈가스,서울특별시 중구 명동3길 8,Seoul,South Korea,RIBBON_ONE,,,02-775-5300,,2026,,37.563981,126.983573,2026-02-17T22:29:33.775718+00:00,,,,명동돈가스,서울특별시 중구 명동3길 8
