source,name,address,city,country,category,cuisine,price,phone,url,year,description,latitude,longitude,captured_at,kakao_id,kakao_url,korean_query,name_ko,address_ko
michelin,y'east,"3F, 26-6 Eonju-ro 170-gil, Gangnam-gu, Seoul",Seoul,South Korea,1 Star,Contemporary,₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/y-east,,"y'east is home to unlimited culinary possibilities, just as the name suggests. Chef Young-dong Cho delights diners with familiar dishes reimagined via his singular aesthetics. He channels his passion into creating novel flavours by artfully blending ingredients that are hard to come by in Korea. From the signature amuse bouche inspired by kaya toast to galbi stone, each dish embodies the balance between novelty and familiarity, providing out-of-the-box gastronomic pleasures while retaining the essence of the original flavour.",37.5263,127.03556,2026-02-17T22:25:57.141146+00:00,,,,이스트,"강남구 언주로 170길 26-6, 3층, Seoul"
michelin,Yakitori Kiyu,"31 Dohwa 4-gil, Mapo-gu, Seoul",Seoul,South Korea,Selected,Yakitori,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/yakitori-kiyu,,"The experienced chefs’ busy hands deftly grill the chicken as the enticing aroma of Korean tojongdak yakitori fills the entire space. Yakitori Kiyu's goal is to take the flavours of yakitori to the next level. The restaurant uses chickens naturally raised on various medicinal herbs to provide diners with healthy, high-quality cuts of chicken. The menu features unlaid chicken eggs, which can only be obtained when a laying hen is slaughtered, highlighting the freshness of the ingredients.",37.54059,126.95149,2026-02-17T22:25:57.141146+00:00,,,,야키토리 키유,"서울 마포구 도화 4길 31, Seoul"
michelin,Yakitori Mook,"165-1 Seongmisan-ro, Mapo-gu, Seoul",Seoul,South Korea,Selected,Yakitori,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/yakitori-mook,,"The chef prepares fresh tojongdak each day, offering a variety of cuts grilled over charcoal to showcase the bird’s unique flavors through the art of yakitori. A well-balanced marinade enhances the nuttiness and savory flavors of the meat. The tsukune, served with a poached egg, is tender and juicy, making it one of the most popular items alongside the negima. Do note that omakase pricing varies depending on the time, and ordering alcohol is required.",37.56461,126.92449,2026-02-17T22:25:57.141146+00:00,,,,야키토리 묵,"마포구 성미산로 165-1, Seoul"
michelin,Yangyang Memil Makguksu,"10 Donggwang-ro 15-gil, Seocho-gu, Seoul",Seoul,South Korea,Bib Gourmand,Memil-guksu,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/yangyang-memil-makguksu,,"The not-so-secret secret to the longevity and success of Yangyang Memil Makguksu is that its noodles are made with 100% buckwheat and that they are made to order every time. The proprietor of the restaurant began his business many years ago for one reason only - buckwheat noodles were his favorite food. Although the restaurant specializes in the Gangwon-do Province-style cold buckwheat noodles, it also makes a fine bowl of spicy noodles composed with homemade kimchi. The basic spread is simple, but it’s rustic food at its best, made with love.",37.49247,126.98826,2026-02-17T22:25:57.141146+00:00,,,,양양 메밀 막국수,"서초구 동광로 15길 10, Seoul"
michelin,Yonggeumok,"41-2 Jahamun-ro, Jongno-gu, Seoul",Seoul,South Korea,Bib Gourmand,Chueotang,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/yonggeumok,,"Since 1932, Yonggeumok has been offering piping hot bowls of loach soup, a popular local dish believed to boost energy, especially during the summer months. This restaurant serves two different versions of the hearty and comforting soup: the chunkier Seoul style with whole loach, and the smoother Jeolla province style with ground loach. Everything on the menu as well as the complimentary side dishes are prepared daily by the longtime owner and chef Han Jeong-ja.",37.57972,126.97088,2026-02-17T22:25:57.141146+00:00,,,,용금옥,"종로구 자하문로 41-2, Seoul"
michelin,Youhan,"10-5 Daesagwan-ro 5-gil, Yongsan-gu, Seoul",Seoul,South Korea,Bib Gourmand,Thai,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/youhan,,"Yuhan is a small, chic Thai bistro. It can be difficult to find for first-time visitors, as it is hidden deep in the alleys of Hannam-dong. Established by Chef Kim Yu-han, who attended culinary school in Thailand, the restaurant offers familiar dishes with a creative twist. Diners can experience diverse flavors, including Thai sausages, seasonal sashimi, and dishes topped with various Thai curries . The restaurant also offers natural wine recommendations that perfectly pair with the dishes.",37.53482,127.00108,2026-02-17T22:25:57.141146+00:00,,,,유한,"용산구 대사관로 5길 10-5, Seoul"
michelin,Yu Yuan,"11F Four Seasons Hotel, 97 Saemunan-ro, Jongno-gu, Seoul",Seoul,South Korea,1 Star,Chinese,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/yu-yuan,,"On your way to your table, you’ll walk past a cabinet of Peking duck that’s a favorite order of many of the guests here at this handsome and comfortable Chinese restaurant at the Four Seasons hotel. While the menu leans towards Cantonese cuisine–lunchtime dim sum is always popular and the choice is extensive–the kitchen also offers specialities from a number of Chinese regions. Wok-fried Hoengseong Hanwood beef with ginger is a dish to look out for.",37.57049,126.97545,2026-02-17T22:25:57.141146+00:00,,,,유 유안,"종로구 새문안로 97, 포시즌스 호텔 11층, Seoul"
michelin,Yukjeon Hoekwan,"47 Tojeong-ro 37-gil, Mapo-gu, Seoul",Seoul,South Korea,Bib Gourmand,Bulgogi,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/yukjeon-hoekwan,,"Three generations spanning five decades have kept this restaurant in business since its opening in 1962. At the time, their iconic crispy thin-sliced bulgogi, grilled over open flames, was all that was offered on the menu. The dish became so popular that the name bassak bulgogi was patented. Today, the restaurant stands four stories high, still serving the same dish that has fed generations. Their coagulated beef blood soup with a clear broth is another stunner.",37.566,126.947,2026-02-17T22:25:57.141146+00:00,,,,역전회관,"마포구 토정로 37길 47, Seoul"
michelin,YUN,"805 Seolleung-ro, Gangnam-gu, Seoul",Seoul,South Korea,1 Star,Korean,₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/yun,,"Chef-Owner Kim Do-yun is someone clearly passionate about ingredients, and he holds a particular fascination for noodles. The counter allows those lucky enough to have secured reservations a front-row seat to witness the dishes’ creation and hear the detailed explanations of the aging, fermenting and drying techniques that are used to add such depth of flavor and contrasting textures to the fish and meats that make up the multi-course set menu. This is cooking from a chef who never stops learning or developing his skills.",37.52416,127.03906,2026-02-17T22:25:57.141146+00:00,,,,윤서울,"강남구 선릉로 805, Seoul"
michelin,Yurimmyeon,"139-1 Seosomun-ro, Jung-gu, Seoul",Seoul,South Korea,Bib Gourmand,Memil-guksu,₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/yurimmyeon,,"For over 50 years, this family-run eatery has been serving bowls of noodles to those seeking comforting nourishment. The fresh buckwheat noodles, one of its bestsellers, are made from scratch, daily, using premium salt from Bigeumdo Island in Sinan County, and buckwheat flour from Bongpyeong. Topped with seasoned vegetables, thin strips of egg garnish, and a dollop of sweet and spicy sauce, a bowl of these noodles makes for a satisfying meal. Garak-guksu, wheat noodles in piping hot broth, comes with a generous serving of fishcake.",37.56419,126.9761,2026-02-17T22:25:57.141146+00:00,,,,유림면,"중구 서소문로 139-1, Seoul"
michelin,Zero Complex,"11-8 Seobinggo-ro 59-gil, Yongsan-gu, Seoul",Seoul,South Korea,1 Star,Innovative,₩₩₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/zero-complex,,"Zero Complex has consistently presented innovative interpretations of the ingredients since its opening. Despite relocating twice, the flavours and creativity of the dishes have never wavered. The restaurant showcases the delightfully bouncy texture and rich, smoky flavour of sea mustard through one of their signature dishes—Pacific geoduck served with sides of chewy barley, sea spaghetti, and sea mustard mouse. Although the restaurant, located in a quiet residential area, might be a challenge to find, tasting the dishes while admiring the quiet garden will make it worth your while.",37.52079,126.99285,2026-02-17T22:25:57.141146+00:00,,,,제로 컴플렉스,"용산구 서빙고로 59길 11-8, Seoul"
michelin,Zhonghuafuchun Salon,"10 Yeonnam-ro, Mapo-gu, Seoul",Seoul,South Korea,Selected,Chinese,₩₩,,https://guide.michelin.com/us/en/seoul-capital-area/kr-seoul/restaurant/zhonghuafuchun-salon,,"Zhonghuafuchun Salon is a fascinating establishment where traditional Chinese recipes, combined with local twists, translate into a richly flavourful feast. A cuisine that transforms and responds to changing times must be founded on the chef's clear and accurate understanding of the culinary tradition. Chef Bok-chun Nam’s dedication to reforming Chinese cuisine is unmistakable in his culinary creations. To promote a gradual evolution in his native cuisine, he pays particular attention to selecting quality ingredients while engaging in active exchanges with chefs in Mainland China.",37.56068,126.92335,2026-02-17T22:25:57.141146+00:00,,,,중화복춘 살롱,"마포구 연남로 10, Seoul"
